X var,Y var,MIC (strength),MIC-p^2 (nonlinearity),MAS (non-monotonicity),MEV (functionality),MCN (complexity),Linear regression (p)
R2,G,0.77801,-0.05183828,0.11106002,0.77582,5.0,0.9109601
BALLS,SIT_DP,0.77667,-0.019717395,0.052269995,0.76745,5.0,0.8924054
OBI,FB,0.77632,-0.02454114,0.05662,0.77045,5.0,0.8949084
R3,TB,0.77602,-0.026941359,0.05554998,0.77109,5.0,0.8960811
FB,RBI,0.77588,-0.017410815,0.04914999,0.77267,5.0,0.89066875
BALLS,H,0.77565,-0.03307116,0.027270019,0.76974,5.0,0.89928925
D_RAR,D_MLV,0.77511,-0.12839794,0.05739999,0.77511,4.807355,0.95053035
D_RARP,D_VORPr,0.77188,0.022043109,0.024389982,0.7632,5.0,0.8659312
D_EqR,LEADOFF_PA,0.77165,0.1305294,0.02850002,0.76475,5.0,0.80070007
D_VORP,D_PMLV,0.77164,-0.13291138,0.045749962,0.76972,5.0,0.9510791
D_RAP,D_MLVr,0.77112,0.08961451,0.04426998,0.76416,5.0,0.82553345
D_ISO,SLG,0.77059,-0.05761969,0.058610022,0.76611,5.0,0.9100603
R2,R,0.76941,-0.008464754,0.04162997,0.76581,5.0,0.8819721
D_MLVr,SLG,0.76859,-0.12647069,0.07248002,0.76235,5.0,0.94607645
D_RAR,D_MLVr,0.76792,0.012806654,0.056169987,0.7602,5.0,0.8689726
PA%,LD,0.76608,-0.08949429,0.029740036,0.76342,5.0,0.9249726
ROB,G,0.76564,-0.07680404,0.08001995,0.75825,5.0,0.9178475
LD,STRIKES,0.76508,-0.06643629,0.027130008,0.75721,5.0,0.9118751
R3,FB,0.76465,-0.0024865866,0.02996999,0.76137,5.0,0.8758633
TOB,1B,0.76459,-0.044151843,0.06825,0.75873,5.0,0.89930075
OBI,OUT,0.76421,0.0097923875,0.028829992,0.75761,5.0,0.8685722
R3,R2,0.76297,-0.12075007,0.03005004,0.76187,5.0,0.94006383
ABR,UBBr,0.76219,-0.07931042,0.028609991,0.75527,5.0,-0.9173333
D_RAP,D_MLV,0.76208,-0.13647437,0.037470043,0.76208,4.321928,0.9479211
BALLS,G,0.76137,-0.045983076,0.03921002,0.7536,5.0,0.8985283
GB,H,0.75985,-0.06317192,0.02583003,0.75507,5.0,0.9072056
D_RARP,D_RPMLVr,0.75929,0.021035314,0.038220048,0.75121,5.0,0.85921746
LEADOFF_PA,G,0.75831,0.13280064,0.08686,0.75469,5.0,0.7908915
OBI,Batted Balls,0.75818,0.027926564,0.08476001,0.74911,5.0,0.8545487
TOB,RBI,0.75779,-0.030551076,0.04492998,0.75074,5.0,0.88788575
ROB,2B,0.75765,-0.013877451,0.056490004,0.74941,5.0,0.87836635
2B,AB,0.75731,-0.04946363,0.07843,0.75167,5.0,0.89820576
R3,SIT_DP,0.75693,-0.08399725,0.06136,0.75615,5.0,0.91702086
2B,H,0.75648,-0.0778594,0.07410997,0.74864,5.0,0.9134218
STRIKES,RBI,0.75526,0.004798889,0.05682999,0.74548,5.0,0.8662916
PA_ROB,G,0.75524,-0.09140843,0.055599988,0.7522,5.0,0.920135
PA_ROB,LD,0.75514,-0.031840086,0.047590017,0.74871,5.0,0.887119
R,LEADOFF_PA,0.75497,0.05612427,0.063929975,0.75127,5.0,0.8359699
D_EqA,D_PMLV,0.75433,0.25131303,0.035210013,0.75063,5.0,0.70923686
OBI,D_EqR,0.75433,-0.055324733,0.048209965,0.74712,5.0,0.89980817
OBI,R3_BI,0.75317,-0.12857866,0.047389984,0.75317,4.5849624,0.93901473
BALLS,UBB,0.75204,-0.06666303,0.08026004,0.74569,5.0,0.9048221
RBI,PA,0.75142,-0.014600158,0.035510004,0.74519,5.0,0.8752258
STRIKES,2B,0.75142,-0.039001048,0.08487004,0.74393,5.0,0.88905627
R1,RBI,0.75088,-0.08897245,0.03166002,0.74812,5.0,0.91643465
OBI,PITCHES,0.75059,-0.014415383,0.058040023,0.74077,5.0,0.8746459
RBI,AB,0.74938,0.0078124404,0.028599977,0.73798,5.0,0.8611432
OBI,PA%,0.74843,-0.035416067,0.03531003,0.74428,5.0,0.8853508
LD,TB,0.74834,-0.055071175,0.04269004,0.74221,5.0,0.8963321
2B,PA,0.7481,-0.058044553,0.073439956,0.7404,5.0,0.8978555
OBI,D_OUTS_EQ,0.74806,9.293556E-4,0.032299995,0.74265,5.0,0.8643672
D_MLV,SLG,0.74731,0.053100288,0.09016001,0.74242,5.0,0.83319247
BALLS,BB,0.74685,-0.08695537,0.038760006,0.74108,5.0,0.91312945
D_RARP,D_PMLVr,0.74622,0.018880367,0.06406003,0.73959,5.0,0.8528421
Batted Balls,BALLS,0.74495,-0.022684276,0.051509976,0.73807,5.0,0.8761474
R,Batted Balls,0.74493,-0.059872568,0.035930037,0.74015,5.0,0.8971079
TB,G,0.74467,-0.06466603,0.07663,0.73791,5.0,0.899631
D_EqR,G,0.74395,-0.008209288,0.077390015,0.73618,5.0,0.8672712
R1,R,0.7422,-0.021351516,0.03853005,0.73582,5.0,0.87381434
D_RAR,TB,0.74119,-0.020516694,0.013310015,0.73586,5.0,0.8727581
ROB,R2_BI,0.74046,-0.040617347,0.09680998,0.73212,5.0,0.8837858
PA_ROB,LEADOFF_PA,0.74033,0.21691304,0.041480005,0.73421,5.0,0.7234756
PITCHES,RBI,0.73937,-0.025026321,0.048529983,0.73361,5.0,0.8742976
D_EqR,LD,0.73912,-0.014214873,0.018219978,0.73099,5.0,0.86794865
PA_ROB,2B,0.73908,-0.04963225,0.055949986,0.73329,5.0,0.8880947
ROB,R3_BI,0.73882,-0.09104401,0.07207,0.7317,5.0,0.9109687
R3_BI,R3,0.73796,-0.12571055,0.041069984,0.7362,5.0,0.92933875
ROB,LEADOFF_PA,0.73706,0.22074401,0.049540043,0.7289,5.0,0.71855134
PA%,RBI,0.73622,-0.025007546,0.044230044,0.7338,5.0,0.87248355
FB,LEADOFF_PA,0.73572,0.12858689,0.04152,0.73129,5.0,0.77918744
BALLS,LEADOFF_PA,0.73509,0.06474066,0.06406003,0.7279,5.0,0.81874865
R,FB,0.73507,-0.038194537,0.08225,0.73145,5.0,0.8793546
D_RAR,D_VORPr,0.73497,0.007904291,0.043640018,0.72837,5.0,0.85268146
R,SIT_DP,0.73496,-0.03537327,0.027749956,0.73036,5.0,0.8776863
G_2B,PA_2B,0.73449,-0.25151753,0.051339984,0.73449,3.0,0.9929791
OUT,RBI,0.73438,0.009795189,0.020510018,0.72761,5.0,0.8512255
OBI,H,0.73375,-0.053332686,0.03449005,0.72737,5.0,0.8871768
ROB,LD,0.73195,-0.03614545,0.06397003,0.72662,5.0,0.87641054
R1,G,0.73165,-0.0942266,0.05124998,0.72731,5.0,0.90877753
R2_BI,RBI,0.73104,-0.11609095,0.067120016,0.71934,4.9068904,0.92039716
LD,PITCHES,0.73093,-0.06776035,0.031130016,0.72587,5.0,0.89369476
D_RPMLVr,SLG,0.73054,-0.13136566,0.05719,0.72206,5.0,0.9283887
FB,G,0.72864,-0.053982556,0.063359976,0.72522,5.0,0.8846596
D_RARP,D_PMLV,0.72718,-0.13446057,0.031810045,0.72718,4.807355,0.92824596
STRIKES,1B,0.72639,-0.07165134,0.05076003,0.71777,5.0,0.8933316
G_CF,PA_CF,0.72631,-0.25817543,0.017280042,0.72631,3.0,0.9922124
PITCHES,2B,0.72601,-0.05163008,0.062189996,0.71872,5.0,0.88183904
TBP,D_ISO,0.72554,-0.030345857,0.09999001,0.71767,5.0,0.86941695
D_RARP,D_MLVr,0.72484,0.004362166,0.036959976,0.71407,5.0,0.84880966
OBI,BALLS,0.72466,-5.1516294E-4,0.06309998,0.71591,5.0,0.85157216
OUT,2B,0.72462,-0.050823867,0.061209977,0.71744,5.0,0.8805929
R3,R,0.72289,-0.00260818,0.057179987,0.7186,5.0,0.8517618
R2,2B,0.72274,-0.03608632,0.05186999,0.71857,5.0,0.8711064
D_RAP,D_RAR,0.72201,-0.14140451,0.068670034,0.71869,5.0,0.929201
D_RARP,D_EqA,0.72177,0.15034723,0.081910014,0.71386,5.0,0.7559251
D_OUTS_EQ,1B,0.72147,-0.10414392,0.061829984,0.71706,5.0,0.908633
R2_BI,PA_ROB,0.71971,-0.06104678,0.10035998,0.71395,5.0,0.8836044
OUT,1B,0.71841,-0.09930444,0.060389996,0.7144,5.0,0.90427566
R3,RBI,0.71809,-0.09459782,0.033169985,0.7139,5.0,0.901492
D_EqA,OUTR,0.71746,-0.05511856,0.059469998,0.71092,5.0,-0.8789645
LD,G,0.71661,-0.04398173,0.052109957,0.71159,5.0,0.8721191
D_RPMLV,TBP,0.71639,0.08290696,0.038950026,0.70743,5.0,0.7959165
FB,2B,0.71624,-0.107479155,0.04307002,0.71271,5.0,0.90758973
D_OUTS_EQ,RBI,0.71564,5.5378675E-4,0.018320024,0.71051,5.0,0.8456277
TOB,2B,0.7151,-0.08913195,0.051069975,0.70916,5.0,0.8967898
D_RAR,R,0.71424,-0.019263864,0.043079972,0.70824,5.0,0.8564484
Batted Balls,2B,0.71413,-0.064008474,0.061609983,0.70622,5.0,0.88212156
PA%,2B,0.71356,-0.091002405,0.043569982,0.71007,5.0,0.896974
D_VORPr,SLG,0.71302,-0.12943101,0.07911998,0.70688,5.0,0.9178513
BALLS,RBI,0.71296,-0.031124234,0.028230011,0.70617,5.0,0.8626032
D_RAR,TOB,0.71288,-0.034241855,0.028710008,0.70581,5.0,0.8643621
SIT_DP,G,0.71277,-0.09466308,0.03180003,0.70744,5.0,0.8985728
GB,AB,0.71273,-0.10598934,0.052569985,0.70752,5.0,0.9048311
R3,G,0.71158,-0.056103885,0.07402998,0.70904,5.0,0.8761757
PA%,GB,0.71053,-0.07837063,0.0449,0.70382,5.0,0.88820076
SIT_DP,RBI,0.71047,-0.09090495,0.035600007,0.7074,5.0,0.8951955
D_RARP,D_MLV,0.71008,-0.14099717,0.043990016,0.70119,5.0,0.92253846
D_RARP,TOB,0.71004,-0.0090946555,0.03176999,0.70472,5.0,0.84801805
R3_BI,PA_ROB,0.71,-0.11055982,0.079050004,0.70372,5.0,0.90584755
R1,2B,0.70942,-0.053804636,0.06193,0.70373,5.0,0.8736273
RBI,HR,0.70798,-0.109600484,0.04512,0.70634,5.0,0.90420157
D_RAR,D_RPMLVr,0.70793,-0.009507835,0.03402996,0.69962,5.0,0.84701705
G_SS,PA_SS,0.70767,-0.27606773,0.035399973,0.70767,2.5849626,0.99183553
D_RARP,TB,0.70643,-0.015085936,0.040859997,0.69836,5.0,0.84942096
R,RBI,0.70569,-0.041074157,0.024920046,0.70074,5.0,0.8641552
R2_BI,R2,0.70541,-0.10068798,0.07403004,0.70268,5.0,0.8978296
D_PMLVr,SLG,0.7036,-0.12601554,0.07021004,0.69887,5.0,0.91083235
D_OUTS_EQ,2B,0.70316,-0.06879318,0.045899987,0.69747,5.0,0.87860864
LD,FB,0.70178,-0.04398358,0.039759994,0.69705,5.0,0.86357605
R,G,0.70177,-0.062663555,0.061640024,0.69825,5.0,0.8743189
OBI,G,0.7014,-0.011727512,0.082589984,0.69574,5.0,0.8444688
D_EqA,SLG,0.70089,-0.053622127,0.07515001,0.69619,5.0,0.8686266
D_RPMLV,SLG,0.70087,-0.009287059,0.048539996,0.6945,5.0,0.8427082
PA_ROB,1B,0.69997,-0.040284455,0.05544001,0.69416,5.0,0.8603804
D_EqR,HR,0.69915,2.4598837E-4,0.14387,0.69068,5.0,0.8360048
R1,LD,0.69715,-0.06403124,0.043449998,0.69308,5.0,0.872457
GB,PA,0.69708,-0.09066719,0.026069999,0.69038,5.0,0.88755125
GB,OUT,0.69682,-0.09810889,0.04282999,0.68965,5.0,0.89158785
D_VORP,TB,0.69629,0.0016285181,0.051590025,0.68915,5.0,0.83346355
LEADOFF_PA,1B,0.69618,0.049525738,0.05315,0.69202,5.0,0.80414814
D_EqA,OBP,0.69602,-0.088190675,0.046189964,0.68952,5.0,0.8855567
TB,1B,0.69496,-0.03863436,0.04565996,0.69048,5.0,0.8565012
1B,G,0.69473,-0.045084953,0.078449965,0.69069,5.0,0.86012495
R2,LD,0.69461,-0.054353833,0.024679959,0.68922,5.0,0.86542696
LD,SIT_DP,0.69426,-0.066782236,0.041260004,0.69056,5.0,0.87237734
RBI,H,0.6934,-0.04618752,0.024500012,0.68723,5.0,0.85999274
D_MLVr,TBP,0.69252,-0.12887102,0.048699975,0.68167,5.0,0.90630627
D_EqR,1B,0.69248,-0.0024180412,0.065539956,0.68688,5.0,0.83360547
PITCHES,1B,0.69122,-0.06350827,0.04030001,0.6908,5.0,0.868751
R1,LEADOFF_PA,0.69057,0.20075268,0.050200045,0.68314,5.0,0.6998695
ROB,1B,0.69049,-0.026041627,0.048979998,0.68469,5.0,0.8464819
R2_BI,TB,0.68964,-0.07000196,0.07892001,0.68138,5.0,0.8715744
D_RAR,BALLS,0.68895,0.015774608,0.034089983,0.68177,5.0,0.82047266
OBI,R,0.68862,-0.041867077,0.04016,0.68301,5.0,0.85468537
R3_BI,AB,0.68733,-0.059737265,0.07019001,0.68237,5.0,0.86433053
D_OUTS_EQ,GB,0.68722,-0.11796045,0.057030022,0.68143,5.0,0.8973185
BALLS,2B,0.68618,-0.03200072,0.037849963,0.67705,5.0,0.84745544
R3_BI,OUT,0.6848,-0.04650247,0.06497002,0.67703,5.0,0.85516226
LD,LEADOFF_PA,0.68429,0.049981177,0.039740026,0.67901,5.0,0.79643506
R2_BI,TOB,0.68179,-0.0101239085,0.07173002,0.67447,5.0,0.83181363
D_RAR,H,0.68133,0.047320545,0.033120036,0.67404,5.0,0.7962471
D_RAR,PITCHES,0.6811,0.061411798,0.03132999,0.67346,5.0,0.7872028
TB,HR,0.68016,-0.03159547,0.09886998,0.67292,5.0,0.843656
LD,BALLS,0.68005,-0.030259073,0.03816998,0.67571,5.0,0.84279835
R3,LEADOFF_PA,0.67943,0.20316648,0.04828,0.67206,5.0,0.6901185
R2,LEADOFF_PA,0.67909,0.14906663,0.03680998,0.67317,5.0,0.72802705
R3_BI,Batted Balls,0.67892,-0.059497833,0.05658996,0.67173,5.0,0.8593124
D_RAR,D_PMLVr,0.67798,-0.002337873,0.054609954,0.67059,5.0,0.82481384
LD,GB,0.67724,-0.08049923,0.052219987,0.67077,5.0,0.8704822
R3,2B,0.67663,-0.010580838,0.034889996,0.67142,5.0,0.8289818
R2,1B,0.67547,-0.025677443,0.05906999,0.66993,5.0,0.8373455
PA_ROB,GB,0.67533,-0.0016298294,0.047439992,0.66951,5.0,0.82277566
D_RAR,D_PMLV,0.67525,-0.12019509,0.071290016,0.66351,5.0,0.8918773
R2_BI,STRIKES,0.67466,0.0016673207,0.091260016,0.66617,5.0,0.8203613
R3_BI,STRIKES,0.67461,-0.051568747,0.09144002,0.66667,5.0,0.8521612
R3_BI,D_EqR,0.67439,-0.022081733,0.08922005,0.66531,5.0,0.83454883
PITCHES,BB,0.67299,-0.03324282,0.03468001,0.66418,5.0,0.8403766
GB,STRIKES,0.67138,-0.07225126,0.047399998,0.67138,4.70044,0.86234057
R3_BI,PA,0.67115,-0.08093017,0.04809004,0.66393,5.0,0.8672256
D_RPMLV,TB,0.67085,-0.021795928,0.036119998,0.66384,5.0,0.8322535
D_VORP,SLG,0.67031,-0.01788497,0.044879973,0.66583,5.0,0.8295752
R2_BI,D_EqR,0.66991,-0.028474271,0.07640004,0.66096,5.0,0.8356939
R2_BI,PA,0.66985,-0.023582697,0.07565004,0.66145,5.0,0.83272606
ROB,GB,0.66974,0.012621999,0.045859963,0.66125,5.0,0.8106282
GB,TOB,0.66928,-0.045742273,0.030279994,0.66457,5.0,0.8455899
R,2B,0.66886,-0.09520489,0.05672002,0.6665,5.0,0.8741081
RBI,G,0.66844,-0.015904546,0.06536001,0.66359,5.0,0.8272512
RBI,2B,0.66815,-0.049415827,0.05078,0.66305,5.0,0.84709257
R3_BI,R1,0.66791,-0.12440157,0.05645001,0.66204,5.0,0.89011884
PITCHES,UBB,0.6679,-0.02574104,0.080930054,0.6597,5.0,0.8328512
FB,1B,0.66704,-0.004616797,0.07011998,0.66107,5.0,0.8195467
GB,G,0.66686,-0.04120326,0.08810997,0.66084,5.0,0.84146494
GB,PITCHES,0.66657,-0.029270232,0.043309987,0.66657,4.4594316,0.8341704
R3,LD,0.66652,-0.025549114,0.056300044,0.6616,5.0,0.8319069
D_MLV,TBP,0.66651,0.066695094,0.030299962,0.65831,5.0,0.7744772
D_VORP,TOB,0.66644,-0.0016456246,0.019039989,0.65891,5.0,0.81736505
R3_BI,PITCHES,0.66605,-0.04605025,0.07951999,0.65741,5.0,0.8438603
R3_BI,D_OUTS_EQ,0.6655,-0.06345886,0.047580004,0.65823,5.0,0.8537909
D_PMLV,SLG,0.66538,0.048757493,0.06314999,0.66067,5.0,0.78525317
R2_BI,R1,0.66535,-0.07917321,0.07470995,0.65931,5.0,0.8628576
SIT_DP,1B,0.66501,-0.06324506,0.06031999,0.66072,5.0,0.8533786
GB,LEADOFF_PA,0.66407,0.05024928,0.060230017,0.65579,5.0,0.7834671
HRr,HR,0.66401,-0.11041695,0.05685997,0.64964,5.0,0.8800153
R2_BI,AB,0.66355,-0.02676183,0.076110005,0.65648,5.0,0.83085006
D_RAR,SLG,0.66326,-0.041157663,0.080770016,0.65546,5.0,0.8392959
R2_BI,SIT_DP,0.66206,-0.05727023,0.06296003,0.65635,5.0,0.8481334
R3_BI,H,0.66206,-0.09006041,0.03738004,0.65563,5.0,0.8672488
D_RPMLVr,TBP,0.66083,-0.13587493,0.029489994,0.65103,5.0,0.8925833
R,1B,0.65968,-0.06317723,0.02827996,0.6552,5.0,0.85021013
Batted Balls,RBI,0.65948,-0.0033131242,0.0406,0.65433,5.0,0.81412107
R1,1B,0.65941,-0.047585964,0.057370007,0.65834,5.0,0.8408305
R3_BI,RBI,0.65881,-0.13793743,0.033070028,0.65422,5.0,0.8926071
OBI,2B,0.65815,-0.09046185,0.03065002,0.65596,5.0,0.8652236
R3_BI,R2,0.65809,-0.13261259,0.049439967,0.65469,5.0,0.8892146
R3_BI,TB,0.65749,-0.08173424,0.06379002,0.65155,5.0,0.8597815
D_VORPr,OUTR,0.65671,-0.119399786,0.07233,0.64744,5.0,-0.88097095
D_PMLVr,TBP,0.65657,-0.111605465,0.041830003,0.65036,5.0,0.8764562
R3,1B,0.65624,0.0069544315,0.077309966,0.65258,5.0,0.80578256
D_RAR,RBI,0.65604,-0.06298673,0.054719985,0.64927,5.0,0.84795445
R1,GB,0.65543,0.010828793,0.076789975,0.65543,4.9068904,0.80287063
R2_BI,BALLS,0.65404,0.030149162,0.08094001,0.64392,5.0,0.7898676
R2,GB,0.6539,0.0069793463,0.042219996,0.64762,5.0,0.8043138
SIT_DP,2B,0.65324,-0.10987407,0.039490044,0.65281,5.0,0.873564
R2_BI,H,0.65296,-0.0492782,0.05593002,0.64756,5.0,0.83799654
R2_BI,PITCHES,0.65144,-0.015923202,0.08435002,0.64457,5.0,0.816923
D_RAR,PA,0.65012,0.06436223,0.030970007,0.64288,5.0,0.76534814
LD,2B,0.64951,-0.08256692,0.059410036,0.64951,4.169925,0.85561496
D_VORP,TBP,0.64929,0.036816835,0.01865998,0.64033,5.0,0.78260666
R3_BI,SIT_DP,0.64926,-0.13063788,0.048999965,0.64926,4.321928,0.8831183
D_RARP,H,0.649,0.021809459,0.03136,0.64336,5.0,0.7919536
D_RAR,STRIKES,0.64799,0.084976494,0.021309972,0.63898,5.0,0.75034225
D_MLV,OUTR,0.64779,0.057666063,0.020610005,0.63932,5.0,-0.7681953
D_RPMLV,TOB,0.6475,-0.010101318,0.048649967,0.64157,5.0,0.8109262
D_RARP,R,0.64679,-0.06473315,0.056789994,0.64041,5.0,0.8435183
SIT_DP,LEADOFF_PA,0.64632,0.1829795,0.03327,0.64141,5.0,0.6806912
D_VORP,R,0.64527,-0.029325068,0.037939996,0.63696,5.0,0.82133734
R3,GB,0.64512,0.04672247,0.09350002,0.63366,5.0,0.7735616
D_RPMLV,OUTR,0.64488,0.057275712,0.10277003,0.63697,5.0,-0.7665535
D_RPMLVr,OBP,0.64464,-0.13703042,0.027240008,0.63839,5.0,0.8841213
D_RAP,OUTR,0.64364,0.06531054,0.03255999,0.63529,5.0,-0.76047975
D_ISO,HR,0.64199,-0.13123894,0.053910017,0.64052,5.0,0.8793344
D_VORPr,TBP,0.64185,-0.13418233,0.030890018,0.6314,5.0,0.88092697
D_RAP,OBP,0.64181,0.05776322,0.02809,0.63468,5.0,0.76422954
R,LD,0.64163,-0.106744766,0.04727,0.63692,5.0,0.86508656
D_VORPr,OBP,0.64048,-0.14676547,0.029980004,0.63117,5.0,0.88726854
D_VORP,OUTR,0.63978,0.05302733,0.073329985,0.6305,5.0,-0.7659978
D_RARP,2B,0.63926,0.02835834,0.09933001,0.62985,5.0,0.78160197
R3_BI,PA%,0.63905,-0.106431246,0.027059972,0.63905,4.5849624,0.86341256
R3_BI,TOB,0.63806,-0.09578699,0.030220032,0.6313,5.0,0.8566487
D_RARP,PITCHES,0.63805,0.050703764,0.041209966,0.62979,5.0,0.7663852
R3_BI,FB,0.63653,-0.08496076,0.04885,0.62912,5.0,0.8494061
D_RAP,SLG,0.63607,0.045694888,0.08394998,0.62736,5.0,0.7683587
R2_BI,Batted Balls,0.63564,-0.011732578,0.079949975,0.62799,5.0,0.8045947
D_RAR,FB,0.63548,0.07482499,0.038039982,0.62984,5.0,0.748769
R2_BI,R3,0.63487,-0.06877428,0.07312,0.63125,5.0,0.83883506
D_VORP,H,0.63468,0.042086363,0.032159984,0.62683,5.0,0.769801
OBI,LD,0.63401,-0.053448617,0.037770033,0.62983,5.0,0.82913125
R2_BI,PA%,0.63333,-0.057347775,0.07185,0.62966,5.0,0.83107024
D_RARP,STRIKES,0.63322,0.09403175,0.045859963,0.62497,5.0,0.7342944
R2,D_RAR,0.63177,0.06370944,0.061559975,0.62513,5.0,0.75369793
D_EqR,GB,0.63176,0.049258113,0.03910002,0.62351,5.0,0.7632181
D_RPMLV,OBP,0.63,0.041373253,0.123050034,0.62076,5.0,0.76722014
D_MLVr,OUTR,0.6292,-0.16554189,0.051309973,0.62223,5.0,-0.89148295
GB,SIT_DP,0.62909,-0.03552872,0.05840999,0.61737,5.0,0.8152415
R1_BI,RBI,0.62858,-0.17156959,0.073520005,0.62432,5.0,0.8945108
D_MLV,OBP,0.62833,0.038998187,0.038939983,0.62266,5.0,0.7676795
D_RARP,BALLS,0.62803,-0.0010880232,0.050329983,0.62139,5.0,0.7931696
PA_C,POS,0.62773,0.35930535,0.0,0.62773,2.0,-0.51809716
G_C,POS,0.62773,0.34045374,0.0,0.62773,2.0,-0.5359816
G_C,PA_C,0.62773,-0.36093068,0.003700018,0.62773,2.0,0.9943142
LEADOFF_PA,2B,0.62761,0.08867878,0.051909983,0.62589,5.0,0.73411936
ROB,D_RAR,0.6275,0.053087294,0.04775998,0.61913,5.0,0.7579002
FB,HR,0.62711,0.052639425,0.09947002,0.62082,5.0,0.7579384
D_EqA,TBP,0.627,-0.04914409,0.073549986,0.6156,5.0,0.8222798
D_RPMLVr,OUTR,0.62639,-0.14366168,0.052970022,0.61941,5.0,-0.87752587
2B,G,0.62561,-0.0829227,0.06275004,0.62292,5.0,0.8417438
TOB,BB,0.62531,-0.10423583,0.042270005,0.61904,5.0,0.85413456
D_RAR,HR,0.62455,-0.066156626,0.089869976,0.61638,5.0,0.8310876
TOB,UBB,0.62425,-0.076427996,0.05983001,0.61559,5.0,0.8370651
PA_ROB,D_RAR,0.62261,0.024311483,0.035979986,0.61452,5.0,0.7734976
D_RAR,AB,0.62103,0.08816761,0.042219996,0.61424,5.0,0.7299742
D_RARP,PA,0.62082,0.056578577,0.02204001,0.61436,5.0,0.75116
BALLS,1B,0.62022,-0.034377217,0.05110997,0.62022,4.70044,0.80907184
HRr,SLG,0.6183,-0.039058685,0.031890035,0.61053,5.0,0.8107766
D_RARP,AB,0.61805,0.101174295,0.027369976,0.60772,5.0,0.7189407
D_RAR,PA%,0.61781,0.04101348,0.012170017,0.61116,5.0,0.75947124
D_RARP,SLG,0.61665,-0.03602016,0.03765002,0.60976,5.0,0.80788004
R2_BI,FB,0.61549,-0.101091385,0.047659993,0.61252,5.0,0.8465113
D_MLVr,OBP,0.61548,-0.18531013,0.07465997,0.60754,5.0,0.8948688
2B,1B,0.61528,-0.024751306,0.029829979,0.61113,5.0,0.80001956
D_PMLVr,OUTR,0.61376,-0.13002104,0.07486999,0.60635,5.0,-0.8624274
R3_BI,BALLS,0.61317,-0.0411458,0.07121003,0.60605,5.0,0.8088979
R2_BI,R,0.61263,-0.02743572,0.066900015,0.60837,5.0,0.8000411
D_RPMLV,H,0.61224,0.0305866,0.046220005,0.60549,5.0,0.76266205
R2_BI,OUT,0.61146,-0.057513,0.08547002,0.6054,5.0,0.8179077
R2,D_RARP,0.61127,0.08734447,0.044750035,0.60395,5.0,0.723827
R3_BI,G,0.60985,-0.073940516,0.05906999,0.60232,5.0,0.8269163
PA_ROB,HR,0.60973,0.02150935,0.10820001,0.60077,5.0,0.76695544
D_RAR,2B,0.60944,-0.0057440996,0.08424002,0.60081,5.0,0.78433675
HBPR,HBP,0.60916,0.027014554,0.094610006,0.60164,5.0,0.7629846
STRIKES,BB,0.60862,0.0067269206,0.058,0.60412,5.0,0.7758177
R2_BI,D_OUTS_EQ,0.60827,-0.052247465,0.08297002,0.60033,5.0,0.81272227
LEADOFF_PA,RBI,0.60736,0.18282482,0.059439987,0.60241,5.0,0.65156364
D_EqR,UBB,0.60707,-0.06283736,0.058270037,0.60054,5.0,0.8184787
ROB,HR,0.6061,0.016534686,0.09731001,0.5998,5.0,0.76783156
D_EqR,BB,0.606,-0.106790125,0.029769987,0.5989,5.0,0.844269
R2_BI,2B,0.60594,-0.093461394,0.10815999,0.60594,4.169925,0.8363022
BALLS,SO,0.60591,-0.063950956,0.022570014,0.59562,5.0,0.81845033
HR,AB,0.60575,0.11747429,0.11840004,0.59611,5.0,0.6987673
PA_ROB,D_RARP,0.60548,0.053152084,0.021789998,0.59832,5.0,0.74318767
PITCHES,SO,0.60503,-0.061835885,0.02700001,0.5996,5.0,0.81661856
HR,PA,0.60453,0.07824451,0.10666996,0.59504,5.0,0.72545534
D_RAR,TBP,0.60435,-0.007171154,0.056689978,0.59599,5.0,0.78199816
R2_BI,G,0.60422,-0.019141734,0.068209946,0.59925,5.0,0.7895326
GB,BALLS,0.60367,0.010586321,0.04683,0.60367,4.807355,0.77011925
D_PMLV,TBP,0.60366,0.067401946,0.045149982,0.59482,5.0,0.7322964
TBP,HR,0.60331,-0.011403441,0.06045997,0.59589,5.0,0.78403664
D_RARP,PA%,0.60133,0.046325743,0.020799994,0.59469,5.0,0.74498606
OBI,LEADOFF_PA,0.60093,0.1742582,0.046880007,0.59774,5.0,0.65320116
GB,FB,0.60048,0.036061347,0.069840014,0.59244,5.0,0.75127804
D_RARP,TBP,0.60032,0.029224873,0.037549973,0.58989,5.0,0.75570834
D_RPMLV,R,0.6002,-0.052749872,0.033329993,0.59203,5.0,0.80805314
R,SO,0.59997,0.038210034,0.07909,0.59263,5.0,0.7495065
GB,TB,0.5993,-0.0374074,0.024049997,0.59344,5.0,0.7979395
SLG,HR,0.59897,-0.07645506,0.038540006,0.59743,5.0,0.8218425
R,GB,0.59878,-0.04752958,0.038129985,0.59839,5.0,0.8039338
D_RARP,RBI,0.59806,-0.034653127,0.041799992,0.5904,5.0,0.7954327
D_VORP,OBP,0.59726,0.01048708,0.067470014,0.58858,5.0,0.76601106
D_EqR,D_MLV,0.59682,-0.050426304,0.07843003,0.58959,5.0,0.8045162
ROB,D_RARP,0.59651,0.07063025,0.02035001,0.59043,5.0,0.7251757
